FormattedDate,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC,precipitation,PrepType,TemperaturePerYr,AvgTempUncertainty,Apparent Temperature (C),TempMax,tempMin,wind,Wind Speed (km/h),WindBearing (degrees),Visibility (km),weather,DailySummary
2006-04-04 11:00:00.000 +0200,23.72,33.47,33,29.55,2.3,rain,7.944444444,0.821,6.233333333,25.6,15,2.9,9.7727,299,10.0625,rain,Mostly cloudy until evening.
2006-04-04 12:00:00.000 +0200,22.67,32.07,32.07,29.87,0,rain,8.077777778,1.107,5.455555556,25,14.4,2.9,15.778,291,11.27,sun,Mostly cloudy until evening.
2006-04-04 13:00:00.000 +0200,23.78,32.33,33.25,29.35,0,rain,10.22777778,0.778,10.22777778,25.6,16.1,1.9,11.3183,291,11.27,sun,Mostly cloudy until evening.
2006-04-04 14:00:00.000 +0200,24.19,32.58,32.19,29.25,0,rain,11.36111111,0.858,11.36111111,27.8,15,1.8,4.2021,292,11.0768,sun,Mostly cloudy until evening.
2006-04-04 15:00:00.000 +0200,23.91,31.82,31.92,28.91,0.8,rain,12.45,0.746,12.45,27.2,15,2,1.3041,173,11.27,rain,Mostly cloudy until evening.
2006-04-04 16:00:00.000 +0200,24.46,31.68,33.12,29.43,1.8,rain,12.91666667,0.835,12.91666667,21.1,17.2,1,3.6869,129,11.2056,rain,Mostly cloudy until evening.
2006-04-04 17:00:00.000 +0200,24.02,34.57,31.7,29.64,0,rain,12.55,0.553,12.55,28.9,16.1,2.2,6.4078,211,11.3988,fog,Mostly cloudy until evening.
2006-04-04 18:00:00.000 +0200,23.54,34.13,31.84,29.42,0,rain,12.38333333,0.592,12.38333333,25.6,17.2,3,9.8049,176,11.2056,sun,Mostly cloudy until evening.
2006-04-04 19:00:00.000 +0200,23.15,29.07,32.23,28.63,0,rain,10.22777778,2.078,10.22777778,26.1,15.6,3.1,8.4042,164,11.2056,sun,Mostly cloudy until evening.
2006-04-04 20:00:00.000 +0200,23.91,29.77,33.18,30.08,0,rain,9.227777778,1.373,7.811111111,26.7,15.6,3,9.5151,152,9.982,sun,Mostly cloudy until evening.
2006-04-04 21:00:00.000 +0200,23.27,27.83,32.23,28.98,0,rain,7.827777778,1.264,6.622222222,25.6,16.1,4.6,7.3738,152,9.982,sun,Mostly cloudy until evening.
2006-04-04 22:00:00.000 +0200,25.75,28.21,32.67,27.9,0,rain,6.677777778,0.682,5.727777778,27.8,15,4.3,5.796,155,15.8263,sun,Mostly cloudy until evening.
2006-04-04 23:00:00.000 +0200,24.24,26.68,33.1,30.06,0,rain,6.122222222,1.216,4.938888889,28.9,15,1.9,6.279,156,14.168,sun,Mostly cloudy until evening.
2006-04-05 00:00:00.000 +0200,23.62,27.31,31.78,29.44,0,rain,5.327777778,1.316,4.15,25,16.1,4.1,5.8926,157,8.1305,sun,Foggy in the morning.
2006-04-05 01:00:00.000 +0200,22.25,27.04,31.44,30.03,0,rain,4.355555556,1.09,1.705555556,25,16.7,2.7,10.9158,190,3.3649,sun,Foggy in the morning.
2006-04-05 02:00:00.000 +0200,23.03,28.86,31.82,28.51,0.3,rain,9.272222222,0.795,9.272222222,22.2,16.1,2.6,3.6386,194,15.0052,rain,Foggy in the morning.
2006-04-05 03:00:00.000 +0200,24.23,29.22,32.48,28.81,1,rain,4.261111111,1.481,2.866666667,24.4,16.1,1.9,6.0697,171,4.7495,rain,Foggy in the morning.
2006-04-05 04:00:00.000 +0200,24.42,28.48,32.18,28.57,1.3,rain,3.216666667,1.719,1.666666667,26.7,17.2,1.4,6.0697,178,5.2164,rain,Foggy in the morning.
2006-04-05 05:00:00.000 +0200,23.52,27.04,32.4,29.43,5.6,rain,3.905555556,1.28,2.516666667,26.7,15.6,1.3,5.8926,183,5.9248,rain,Foggy in the morning.
2006-04-05 06:00:00.000 +0200,24.2,28.7,32.44,29.43,19.3,rain,2.711111111,0.822,0.472222222,23.9,18.3,3,7.9695,167,0.5152,rain,Foggy in the morning.
2006-04-05 07:00:00.000 +0200,23.9,27.62,33.56,29.38,0,rain,3.816666667,1.038,2.644444444,26.1,16.1,2.9,5.2808,169,2.737,sun,Foggy in the morning.
2006-04-05 08:00:00.000 +0200,24.88,28.01,33.26,29.55,0,rain,6.883333333,0.919,5.105555556,27.8,13.9,2.6,9.1126,135,5.6833,sun,Foggy in the morning.
2006-04-05 09:00:00.000 +0200,24.25,27.62,31.88,29.8,0,rain,8.938888889,0.719,6.533333333,27.8,15.6,2.5,15.6814,132,11.2056,sun,Foggy in the morning.
2006-04-05 10:00:00.000 +0200,24.59,30.21,33.56,28.61,0,rain,11.20555556,0.664,11.20555556,27.8,17.2,2.1,20.7046,141,9.982,sun,Foggy in the morning.
2006-04-05 11:00:00.000 +0200,23.22,27.86,32.33,29.22,2.3,rain,12.85,0.78,12.85,25,16.7,1.7,20.1572,151,11.0285,rain,Foggy in the morning.
2006-04-05 12:00:00.000 +0200,24.57,27.95,32.73,29.39,0.3,rain,13.96111111,1.326,13.96111111,22.8,16.1,2.4,23.9729,160,11.2056,rain,Foggy in the morning.
2006-04-05 13:00:00.000 +0200,24.52,28.58,32.54,29.68,27.7,rain,14.97777778,0.789,14.97777778,20,15.6,2.5,23.9568,170,11.2056,rain,Foggy in the morning.
2006-04-05 14:00:00.000 +0200,23.57,28.11,32.2,28.98,21.3,rain,14.02777778,1.296,14.02777778,21.7,16.1,2.6,22.6849,150,11.3988,rain,Foggy in the morning.
2006-04-05 15:00:00.000 +0200,23.71,30.04,33.36,29.75,0,rain,15.02222222,0.501,15.02222222,23.3,17.2,2,26.7743,160,11.2056,sun,Foggy in the morning.
2006-04-05 16:00:00.000 +0200,23.64,29.37,32.91,29.56,0,rain,15.04444444,0.458,15.04444444,26.7,14.4,1.5,20.8817,160,9.982,fog,Foggy in the morning.
2006-04-05 17:00:00.000 +0200,23.91,28.61,32.04,29.86,0,rain,15.08888889,0.733,15.08888889,26.1,13.9,2.1,17.1948,151,10.3523,sun,Foggy in the morning.
2006-04-05 18:00:00.000 +0200,24.43,29.89,32.67,28.83,0,rain,14.95,0.828,14.95,26.7,15,3.7,14.1197,159,11.2056,sun,Foggy in the morning.
2006-04-05 19:00:00.000 +0200,23.73,29.32,33.07,29.35,0,rain,13.81666667,1.209,13.81666667,33.9,16.1,2.4,11.1251,140,11.2056,sun,Foggy in the morning.
2006-04-05 20:00:00.000 +0200,23.94,27.8,31.46,29.36,0,rain,12.91666667,0.658,12.91666667,25.6,15,1.7,11.6886,130,9.982,sun,Foggy in the morning.
2006-04-05 21:00:00.000 +0200,23.57,28.09,33.17,29.97,0,rain,13.83888889,0.564,13.83888889,18.9,15.6,2,14.2324,149,11.2056,sun,Foggy in the morning.
2006-04-05 22:00:00.000 +0200,24.73,28.74,31.1,30.52,0,rain,12.75555556,1.147,12.75555556,21.7,15.6,1.4,6.2629,235,15.8263,fog,Foggy in the morning.
2006-04-05 23:00:00.000 +0200,23.76,29.88,32.51,30.03,3.3,rain,12.65,0.918,12.65,18.9,14.4,2.2,18.1286,229,14.8764,rain,Foggy in the morning.
2006-04-06 00:00:00.000 +0200,24.21,28.8,32.48,29.43,0.3,rain,11.68888889,0.786,11.68888889,21.7,15,4.3,11.3183,211,15.7297,rain,Overcast throughout the day.
2006-04-06 01:00:00.000 +0200,23.53,29.02,32.79,29.82,0,rain,10.62777778,0.772,10.62777778,17.8,13.9,2.3,6.5527,210,15.7297,sun,Overcast throughout the day.
2006-04-06 02:00:00.000 +0200,23.2,28.82,33.31,29.42,0,rain,5.666666667,1.178,3.755555556,21.1,13.3,2.5,8.7262,303,9.9015,sun,Overcast throughout the day.
2006-04-06 03:00:00.000 +0200,24.55,28.71,32.17,29.98,0,rain,10.05,1.27,10.05,25.6,10,1.5,6.6171,212,14.9569,sun,Overcast throughout the day.
2006-04-06 04:00:00.000 +0200,24.51,28.61,33.05,29.23,3.6,rain,9.977777778,0.77,9.977777778,23.3,13.3,3,2.5921,168,11.9784,rain,Overcast throughout the day.
2006-04-06 05:00:00.000 +0200,24.13,29.09,33.63,29.58,0,rain,9.777777778,0.536,9.377777778,21.1,13.3,2.5,5.4579,180,6.6976,sun,Overcast throughout the day.
2006-04-06 06:00:00.000 +0200,24.53,28.07,32.43,29.5,13.5,rain,8.661111111,0.723,8.661111111,17.2,13.3,5.5,4.7334,226,10.8836,rain,Overcast throughout the day.
2006-04-06 07:00:00.000 +0200,23.41,28.06,33.3,28.96,2.8,rain,7.55,0.883,4.261111111,16.1,11.1,4.5,20.3504,328,3.9767,rain,Overcast throughout the day.
2006-04-06 08:00:00.000 +0200,24.11,28.9,32.43,30.53,0,rain,7.233333333,0.678,4.683333333,17.8,10,2.6,13.846,322,3.6708,sun,Overcast throughout the day.
2006-04-06 09:00:00.000 +0200,24.13,27.34,32.04,29.78,2,rain,6.044444444,1.185,2.011111111,16.1,9.4,3,23.6187,319,3.7513,rain,Overcast throughout the day.
2006-04-06 10:00:00.000 +0200,23.31,27.31,32.35,29.79,0,rain,6.094444444,0.939,2.233333333,17.2,7.2,2.2,22.0892,329,11.1251,sun,Overcast throughout the day.
2006-04-06 11:00:00.000 +0200,24.25,29.83,32.03,28.24,1,rain,6.116666667,0.542,2.25,13.9,10.6,4.3,22.1697,331,7.1484,rain,Overcast throughout the day.
2006-04-06 12:00:00.000 +0200,24.46,29.59,32.65,28.6,43.4,rain,6.066666667,0.96,2.705555556,16.7,11.7,6,17.7583,342,7.9051,rain,Overcast throughout the day.
2006-04-06 13:00:00.000 +0200,24.37,29.06,33.26,28.26,16.8,rain,6.038888889,0.964,2.711111111,14.4,11.1,7.1,17.4524,324,10.9802,rain,Overcast throughout the day.
2006-04-06 14:00:00.000 +0200,24.03,27.94,32.58,29.12,18.5,rain,6.888888889,0.586,3.205555556,13.9,10,6.3,22.4595,7,9.9498,rain,Overcast throughout the day.
2006-04-06 15:00:00.000 +0200,24.03,29.11,32.34,29.23,7.9,rain,7.061111111,1.26,4.15,14.4,8.9,4.7,16.1161,10,7.9695,rain,Overcast throughout the day.
2006-04-06 16:00:00.000 +0200,23.62,28.7,31.46,29.45,5.3,rain,6.038888889,0.671,2.344444444,12.8,9.4,2.4,20.4631,1,11.1251,rain,Overcast throughout the day.
2006-04-06 17:00:00.000 +0200,23.86,29.04,32.5,29.9,0.8,rain,6.072222222,1.568,2.305555556,14.4,8.9,0.9,21.1393,0,10.4167,rain,Overcast throughout the day.
2006-04-06 18:00:00.000 +0200,25.49,28.11,33.72,29.08,0,rain,5.044444444,0.966,1.055555556,17.8,5.6,1.1,20.6885,11,8.1949,sun,Overcast throughout the day.
2006-04-06 19:00:00.000 +0200,23.99,28.89,32.88,29.14,0,rain,5.022222222,0.612,1.944444444,20,8.3,1.6,14.0231,10,8.05,sun,Overcast throughout the day.
2006-04-06 20:00:00.000 +0200,23.62,27.78,33.17,29.85,4.1,rain,5.033333333,0.586,1.816666667,22.8,7.8,2.6,14.9408,6,7.3738,rain,Overcast throughout the day.
2006-04-06 21:00:00.000 +0200,24.49,28.66,31.98,30.07,0.5,rain,5,0.685,2.438888889,16.1,11.7,6.3,11.1251,358,11.0446,rain,Overcast throughout the day.
2006-04-06 22:00:00.000 +0200,24.02,28,32.82,30.32,6.9,rain,4.977777778,0.933,1.877777778,13.9,7.8,3,14.1197,339,8.05,rain,Overcast throughout the day.
2006-04-06 23:00:00.000 +0200,24.16,30.51,32.9,29.68,0,rain,4.933333333,0.889,1.538888889,15,5.6,1.6,15.939,348,9.016,sun,Overcast throughout the day.
2006-04-07 00:00:00.000 +0200,25.17,29.29,32.53,29.48,1,rain,4.466666667,1.379,1.277777778,14.4,8.3,1.7,13.9748,301,9.9015,rain,Mostly cloudy until evening.
2006-04-07 01:00:00.000 +0200,24.71,29.4,33.25,29.55,9.1,rain,4.444444444,1.252,1.194444444,13.9,10.6,1,14.329,310,9.9015,rain,Mostly cloudy until evening.
2006-04-07 02:00:00.000 +0200,24.2,28.83,32.67,30.13,1,rain,4.011111111,0.87,1.044444444,14.4,8.9,2.2,12.1555,265,13.9104,rain,Mostly cloudy until evening.
2006-04-07 03:00:00.000 +0200,24.9,27.78,33.15,29.89,0,rain,4.905555556,1.221,1.844444444,15,6.7,1.8,13.7977,320,9.9015,fog,Mostly cloudy until evening.
2006-04-07 04:00:00.000 +0200,24.4,29.61,33.1,29.61,0,rain,4.883333333,1.028,2.35,15.6,3.9,1.6,10.8836,338,9.9015,sun,Mostly cloudy until evening.
2006-04-07 05:00:00.000 +0200,23.87,29.51,33.41,29.48,0,rain,4.388888889,0.714,1.277777778,15.6,5,0.9,13.3952,322,9.016,sun,Mostly cloudy until evening.
2006-04-07 06:00:00.000 +0200,25.43,28.04,32.33,29.41,0,rain,4.838888889,0.517,1.288888889,12.8,8.9,2.7,16.8889,320,11.1251,fog,Mostly cloudy until evening.
2006-04-07 07:00:00.000 +0200,24.05,29.49,31.74,29.96,0,rain,4.811111111,0.787,1.483333333,14.4,8.9,1.7,15.3433,330,9.982,fog,Mostly cloudy until evening.
2006-04-07 08:00:00.000 +0200,25.49,29.1,33.74,29.62,0,rain,4.944444444,0.497,1.244444444,12.8,7.2,1.2,18.1769,337,9.982,sun,Mostly cloudy until evening.
2006-04-07 09:00:00.000 +0200,24.18,28.95,33.05,30.35,0,rain,7.2,1.042,4.166666667,10.6,7.8,1.4,17.3719,0,9.982,sun,Mostly cloudy until evening.
2006-04-07 10:00:00.000 +0200,24.24,30.12,32.7,30.07,0,rain,7.777777778,1.17,5.022222222,10.6,7.8,2.4,16.261,352,11.2056,sun,Mostly cloudy until evening.
2006-04-07 11:00:00.000 +0200,24.73,28.74,32.46,30.43,0,rain,8.727777778,1.268,6.65,11.7,8.3,2.5,12.9122,359,11.4471,sun,Mostly cloudy until evening.
2006-04-07 12:00:00.000 +0200,24.29,29.45,32.7,30.49,0,rain,8.983333333,1.218,6.055555556,14.4,7.2,1.9,20.4953,339,11.2056,sun,Mostly cloudy until evening.
2006-04-07 13:00:00.000 +0200,24.67,28.21,32.69,30.46,0,rain,10,0.841,7.1,12.8,6.1,0.4,23.2162,340,11.2056,sun,Mostly cloudy until evening.
2006-04-07 14:00:00.000 +0200,25.54,29,32.94,30.01,0,rain,10.09444444,0.5,10.09444444,10,6.1,0.6,19.2878,339,11.3988,sun,Mostly cloudy until evening.
2006-04-07 15:00:00.000 +0200,25.31,30.55,33.78,30.19,0,rain,11.06111111,0.694,11.06111111,12.2,7.8,1.8,14.2646,337,11.2056,sun,Mostly cloudy until evening.
2006-04-07 16:00:00.000 +0200,23.68,28.9,32.73,29.59,0,rain,10.13888889,1.265,10.13888889,11.7,8.3,2.7,12.558,337,11.2056,sun,Mostly cloudy until evening.
2006-04-07 17:00:00.000 +0200,24.99,29.66,33.19,30.09,1.8,rain,11.01111111,1.191,11.01111111,13.9,8.3,4.4,9.3541,312,11.3988,rain,Mostly cloudy until evening.
2006-04-07 18:00:00.000 +0200,25.19,29.52,32.86,29.55,0,rain,10.11666667,0.66,10.11666667,14.4,7.2,5.1,7.6636,335,11.2056,sun,Mostly cloudy until evening.
2006-04-07 19:00:00.000 +0200,24.99,29.26,33.39,29.86,0,rain,7.916666667,1.425,7.916666667,13.3,3.3,2.2,4.4597,345,11.2056,sun,Mostly cloudy until evening.
2006-04-07 20:00:00.000 +0200,24.49,29.94,32.88,30.32,0.5,rain,7.333333333,0.7,7.333333333,15,5.6,3.9,2.6243,350,11.0285,rain,Mostly cloudy until evening.
2006-04-07 21:00:00.000 +0200,25.35,28.67,32.78,30.35,0.3,rain,5.05,0.589,5.05,14.4,10.6,2.2,3.059,275,11.2056,rain,Mostly cloudy until evening.
2006-04-07 22:00:00.000 +0200,24.34,29.04,32.97,30.3,1.3,rain,3.933333333,0.741,2.422222222,17.8,11.7,1.4,6.2629,268,15.8263,rain,Mostly cloudy until evening.
2006-04-07 23:00:00.000 +0200,24.12,30.79,33.82,29.66,12.7,rain,4.094444444,1.002,2.583333333,14.4,8.3,7.9,6.3434,267,14.9569,rain,Mostly cloudy until evening.
2006-04-08 00:00:00.000 +0200,24.61,28,33.12,30.03,0.5,rain,3.8,1.168,2.288888889,12.2,4.4,2.4,6.2146,270,15.7297,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 01:00:00.000 +0200,25.15,28.62,32.21,29.78,0,rain,2.688888889,0.993,-0.155555556,10.6,3.9,1.6,10.2879,269,6.118,drizzle,Partly cloudy starting in the morning continuing until evening.
2006-04-08 02:00:00.000 +0200,24.36,28.79,32.56,30.16,2.5,rain,5.066666667,0.79,3.938888889,13.3,7.2,3.1,5.635,181,14.9569,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 03:00:00.000 +0200,24.99,28.75,32.63,29.85,3.8,rain,2.6,1.267,0.961111111,12.8,7.8,1.7,6.0536,289,15.6492,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 04:00:00.000 +0200,25.21,27.74,33.16,30.93,30,rain,1.583333333,0.737,-0.161111111,11.1,10,7.2,5.9248,351,14.7315,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 05:00:00.000 +0200,24.9,28.23,33.18,29.44,0,rain,2.155555556,0.447,2.155555556,13.3,7.2,4.1,3.2361,271,13.6528,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 06:00:00.000 +0200,24.51,29.97,33.06,29.21,1.8,rain,0.955555556,0.723,0.955555556,11.1,5,1.4,1.5939,165,6.118,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 07:00:00.000 +0200,24.62,30.79,34.48,30.03,0,rain,0.955555556,0.573,0.955555556,11.1,8.3,4.4,4.5724,341,4.5885,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 08:00:00.000 +0200,24.11,29.39,32.5,30.17,0,rain,5.594444444,1.008,5.594444444,16.1,6.1,2.6,0.2254,236,5.8765,fog,Partly cloudy starting in the morning continuing until evening.
2006-04-08 09:00:00.000 +0200,25.29,29.12,33.07,31.22,4.1,rain,9.822222222,1.882,7.777777778,15.6,8.9,2.2,14.49,110,9.982,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 10:00:00.000 +0200,24.64,29.21,33.55,30.79,0,rain,11.07222222,1.486,11.07222222,13.9,10.6,3.8,1.6744,30,9.982,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 11:00:00.000 +0200,25.07,28.75,32.57,31.02,1.3,rain,11.05555556,0.662,11.05555556,11.1,6.1,1.1,6.9391,210,11.0285,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 12:00:00.000 +0200,25.39,28.25,32.29,30.26,3,rain,12.24444444,0.728,12.24444444,10.6,7.2,6,7.1323,246,11.2056,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 13:00:00.000 +0200,24.51,29.31,32.34,29.18,0,rain,12.85,0.918,12.85,10,5,4.6,9.1609,216,11.2056,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 14:00:00.000 +0200,25,28.89,33.46,29.78,5.3,rain,12.88888889,0.574,12.88888889,11.7,7.2,5.4,9.5795,199,10.3523,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 15:00:00.000 +0200,24.74,28.37,33.77,30.46,26.2,rain,12.91666667,0.556,12.91666667,12.8,9.4,3.9,9.4829,218,9.982,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 16:00:00.000 +0200,24.6,29.96,32.23,30.49,1,rain,13.88888889,1.35,13.88888889,13.3,4.4,5.1,10.3845,224,9.982,rain,Partly cloudy starting in the morning continuing until evening.
2006-04-08 17:00:00.000 +0200,25.31,29.92,33.88,30.81,0,rain,13.02222222,0.816,13.02222222,7.8,1.7,4.3,12.2038,211,10.3523,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 18:00:00.000 +0200,25.09,30.86,32.65,30.75,0,rain,12.38333333,0.899,12.38333333,7.8,-0.5,3.6,12.4453,187,9.982,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 19:00:00.000 +0200,25.68,29.44,32.63,30.47,0,rain,10.20555556,0.812,10.20555556,9.4,0,4.6,9.8371,187,9.982,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 20:00:00.000 +0200,26.3,28.56,32.15,30.85,0,rain,9.144444444,1.139,8.088888889,11.1,1.1,2.6,7.6475,163,9.982,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 21:00:00.000 +0200,24.63,30.32,33.73,30.2,0,rain,7.827777778,0.428,6.1,11.7,0.6,0.9,9.7405,160,9.982,fog,Partly cloudy starting in the morning continuing until evening.
2006-04-08 22:00:00.000 +0200,24.96,29.27,33.22,30.27,0,rain,7.733333333,0.358,6.672222222,12.2,2.2,0.5,6.7459,161,15.8263,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-08 23:00:00.000 +0200,25.16,30.32,33.02,30.29,0,rain,7.144444444,0.962,6.138888889,12.2,2.8,1,6.2146,165,14.9569,sun,Partly cloudy starting in the morning continuing until evening.
2006-04-09 00:00:00.000 +0200,24.82,30.59,33.6,31.04,0,rain,6.016666667,0.579,4.783333333,14.4,5.6,1.3,6.4078,163,15.8263,sun,Partly cloudy starting in the afternoon.
2006-04-09 01:00:00.000 +0200,25.88,29.13,32.44,31.98,0,rain,5.461111111,0.946,4.077777778,11.7,3.3,0.7,6.601,180,15.8263,sun,Partly cloudy starting in the afternoon.
2006-04-09 02:00:00.000 +0200,25.37,32.33,34.15,32.29,0.5,rain,8.244444444,0.642,5.988888889,9.4,5,2.1,13.3791,161,14.9569,rain,Partly cloudy starting in the afternoon.
2006-04-09 03:00:00.000 +0200,25.32,29.5,32.48,27.31,2.3,rain,3.838888889,0.562,2.194444444,11.1,7.2,3.9,6.6332,169,15.8263,rain,Partly cloudy starting in the afternoon.
2006-04-09 04:00:00.000 +0200,25.47,29.56,34.03,26.31,3,rain,2.244444444,0.752,2.244444444,13.3,7.8,8.8,3.4776,142,14.9086,rain,Partly cloudy starting in the afternoon.
2006-04-09 05:00:00.000 +0200,24.96,29.33,33.82,26.08,4.6,rain,2.022222222,0.621,0.227777778,7.8,1.7,3.5,6.2307,141,11.2539,rain,Partly cloudy starting in the afternoon.
2006-04-09 06:00:00.000 +0200,27.44,30.34,30.39,26.36,0,rain,2.172222222,0.543,-0.866666667,5,-0.5,5.6,10.7065,121,5.0393,sun,Partly cloudy starting in the afternoon.
2006-04-09 07:00:00.000 +0200,25.73,30.57,30.73,27.52,0,rain,3.661111111,1,0.911111111,4.4,-2.1,1.6,10.7226,130,6.9874,sun,Partly cloudy starting in the afternoon.
2006-04-09 08:00:00.000 +0200,24.72,31.94,29.98,27.6,0,rain,6.111111111,0.478,3.638888889,1.1,-4.9,2.6,11.8979,141,9.5473,sun,Partly cloudy starting in the afternoon.
2006-04-09 09:00:00.000 +0200,26.51,30.17,30.09,27.78,0,rain,10.00555556,0.35,10.00555556,1.1,-4.3,4.7,11.4793,142,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 10:00:00.000 +0200,25.96,30.2,30.68,26.88,0,rain,12.24444444,0.496,12.24444444,0,-7.1,3.1,17.8066,160,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 11:00:00.000 +0200,25.33,30.62,30.3,27.69,0,rain,12.93888889,0.661,12.93888889,2.2,-6.6,2.2,19.6259,150,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 12:00:00.000 +0200,25.03,28.95,29.58,26.32,0,rain,13.98333333,0.883,13.98333333,1.1,-4.9,1.3,20.6241,151,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 13:00:00.000 +0200,25.58,29.07,29.55,25.7,0,rain,15.09444444,0.855,15.09444444,5.6,0.6,1.5,16.0839,150,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 14:00:00.000 +0200,24.9,32.62,29.81,26.37,0,rain,16.25,0.813,16.25,5,-1.6,0.8,14.7798,149,15.3111,sun,Partly cloudy starting in the afternoon.
2006-04-09 15:00:00.000 +0200,25.74,31.6,29.86,26.28,6.9,rain,17.26666667,1.083,17.26666667,5.6,-0.5,2.3,16.1,159,9.982,rain,Partly cloudy starting in the afternoon.
2006-04-09 16:00:00.000 +0200,28.33,31.91,30.8,26.75,0.5,rain,17.28888889,0.9,17.28888889,9.4,5.6,2.9,16.2288,159,9.982,rain,Partly cloudy starting in the afternoon.
2006-04-09 17:00:00.000 +0200,27.95,31.78,30.18,27.62,0,rain,17.38888889,0.551,17.38888889,9.4,6.1,3.7,14.1358,167,10.3523,sun,Partly cloudy starting in the afternoon.
2006-04-09 18:00:00.000 +0200,22.4,31.39,30.48,26.14,1.3,rain,17.28888889,0.807,17.28888889,11.7,8.3,3.9,14.49,159,9.982,rain,Partly cloudy starting in the afternoon.
2006-04-09 19:00:00.000 +0200,24.93,32.02,29.96,25.94,0.3,rain,15.08888889,0.953,15.08888889,10,4.4,1,9.7083,158,9.982,rain,Partly cloudy starting in the afternoon.
2006-04-09 20:00:00.000 +0200,23.44,30.01,30.79,26.95,0,rain,11.71111111,0.787,11.71111111,8.3,4.4,2.7,10.3845,129,9.982,sun,Partly cloudy starting in the afternoon.
2006-04-09 21:00:00.000 +0200,22.5,31.93,29.97,26.85,1.3,rain,11.16111111,1.081,11.16111111,7.8,2.2,2.8,10.9319,130,9.982,rain,Partly cloudy starting in the afternoon.
2006-04-09 22:00:00.000 +0200,22,31.79,29.86,27.46,0,rain,10.02777778,0.8,10.02777778,5,0,2.1,11.1734,138,15.8263,sun,Partly cloudy starting in the afternoon.
2006-04-09 23:00:00.000 +0200,22.28,32.42,30.56,26.61,5.6,rain,10.13888889,1.007,10.13888889,8.3,0.6,3.7,13.6206,140,14.9569,snow,Partly cloudy starting in the afternoon.
2006-08-01 00:00:00.000 +0200,24.46,30.79,30.1,26.71,5.6,rain,21.01666667,0.97,21.01666667,8.9,5.6,2.3,3.22,310,15.8263,rain,Partly cloudy starting overnight.
2006-08-01 01:00:00.000 +0200,23.57,31.42,30.44,26.68,10.7,rain,19.44444444,0.706,19.44444444,10.6,8.3,4,6.0375,291,15.8263,rain,Partly cloudy starting overnight.
2006-08-01 02:00:00.000 +0200,22.67,31.27,29.83,26.17,1.5,rain,20.72222222,1.109,20.72222222,11.7,6.1,5.9,9.2253,354,14.8764,rain,Partly cloudy starting overnight.
